csg_id	title	author	year	publisher	link
2504	Seán Clárach	Mac Domhnaill, Seán Clárach	1754	(B.Á.C.: O.S., 1932)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2504
2080	Seán Clárach agus Uilliam Mac Coitir		1738	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2080
2500	Sean de hÓra	de hÓra, Seán	1718	(B.Á.C. : O.S., 1956)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2500
2411	Seán na Raithíneach	Ó Murchadha, Seán na Ráithíneach	1719	(B.Á.C.: O.S., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2411
2212	Seán Ó Guaire cct.	Ó Guaire, Seán Cct	1844	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2212
3974	Seán Ó Neachtuin: An Eighteenth-Century Irish Writer	Ó Fearghail, Brian	1760	(B.Á.C.: Coláiste Phádraig, 1975)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3974
2209	Seán Ó Tinn	Ó hAllmhuráin, Tomás	1844	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2209
3158	Sean-Fhocail na Mumhain - 1	Ua Donnchadha, Tadhg	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3158
373	Sean-oideasaí Leighis	Anaithnid	1794	(B.Á.C.: An Cumann le Béaloideas Éireann, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=373
3163	Seanfhocail na Muimhneach	Ó Siochfhradha, Pádraig	1926	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3163
2762	Seanmóin agus Trí Fichid I	Ua Laoghaire, Peadar, An tAthair	1909	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2762
2763	Seanmóin agus Trí Fichid II	Ua Laoghaire, Peadar, An tAthair	1910	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2763
2157	Seanmóin do Lá Nodlag, 1834	Paodhar, Muiris	1834	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2157
323	Seanmóin Gaoidhilge	Ó Maonaigh, Seán	1826	(Port Láirge: P. F. Barron, 1835)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=323
1965	Seanmóir ar an mBás	Ó hÍcí, Tomás	1820	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1965
1984	Seanmóir ar an Meisce	Ó hÍcí, Tomás	1820	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1984
1979	Seanmóir ar an Troscadh	Anaithnid	1797	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1979
1970	Seanmóir ar Ghnáithchleachtadh an Pheacaidh	Ó hÍcí, Tomás	1820	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1970
1957	Seanmóir ar Pháis ár dTiarna Íosa Críost	Meighan, Michael	1825	(B.Á.C.: NUI, 1967-1968)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1957
1972	Seanmóir ar Uimhir Bheag na bhFíréan	Ó hÍcí, Tomás	1820	(B.Á.C.: NUI, 1971-1972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1972
4060	Seanmóir le Hugh McFadden	Mac Pháidín, Aodh	1839	(Béal Feirste: Coláiste Ollscoile Naomh Muire, 2001)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4060
2584	Seanmóirí John Heely	Heely, John	1797	(Tráchtas neamhfhoilsithe, 1998)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2584
2537	Seanmóirí Mhuighe Nuadhad I	Anaithnid	1818	(B.Á.C.: Muinntir Bhrúin agus Nualláin, 1906)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2537
2531	Seanmóirí Mhuighe Nuadhad III		1818	(B.Á.C.: M.H. Gill agus a Mhac Teor, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2531
2585	Seanmóirí Mhuighe Nuadhad IV	Ua Ghallchobhair, Séamus	1911	Muintir Ghoill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2585
2483	Seanmóirí Muighe Nuadhad II		1768	(B.Á.C.: M.H. Gill agus a Mhac Teor, 1907)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2483
2341	Seanmónta Chúige Uladh		1735	(B.Á.C.: I.A.B., 1965)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2341
2251	Seanstair	Anaithnid	1700	(Má Nuad: An Sagart, 1986)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2251
2529	Searcleanmhain Chríosd	Ó Súilliobháin, Dómhnald	1822	(Má Nuad: Riostard Ó Coin, 1822)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2529
2038	Sechrán na Banimpire	Anaithnid	1696	(B.Á.C.: School of Irish Learning, 1911)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2038
2595	Seilg i Measc na nAlp	Breathnach, Micheál 1881-1908	1913	Cumann Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2595
2438	Seon Ó hUaithnín	Ó hUaithnín, Seon	1715	(B.Á.C.: An Clóchomhar Tta, 1973)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2438
2506	Sermoin air a mBreitheamhnas	Roche, James	1830	(Corcaigh: W.H. Fergusson, 1830c.)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2506
327	Seven Irish Documents from the Inchiquin Archives		1600	(B.Á.C.: Coimisiún Láimhscríbhinní na hÉireann, 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=327
2175	Sgéal ar Mhíorbhaillibh Iordanus annso		1817	(B.Á.C.: Connradh Chuilm Naomhtha, 1910)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2175
6499	Sgéal ar Mhíorbhaillibh Iordanus annso	Anaithnid	1817	B.Á.C.: Connradh Chuilm Naomhtha, 1910	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6499
2170	Sgéal ar Mhíorbhailtibh Mhuire	Anaithnid	1796	(B.Á.C.: Connradh Chuilm Naomhtha, 1907)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2170
366	Sgéal Chrófair na Cruite uí Chear'lain	Anaithnid	1844	(B.Á.C.: An Cumann le Béaloideas Éireann, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=366
4124	Sgéal Chúchulainn ag Cuan Cárn	Laoide, Seosamh	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4124
364	Sgéal Ghearlain	Anaithnid	1830	(B.Á.C.: An Cumann le Béaloideas Éireann, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=364
3518	Sgéal Sheandúin	Ó Murchadha, Tadhg	1920	Brún & Nóláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3518
4094	Sgéalaidhe Fearnmhuighe	Laoide, Seosamh	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4094
2624	Sgéalaidhe Leitir Mealláin	Ó Direáin, Peadar	1926	Comhlucht Oideachais na hÉireann, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2624
4095	Sgéalaidhe Óirghiall	Bailithe ag Seosamh Laoide	1905	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4095
2820	Sgéalaidheacht na Macabéach I agus II	Ua Laoghaire, Peadar, An tAthair	1925	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2820
2759	Sgéalaidheachta as an mBíobla Naomhtha 1,3,4,5,6,7	Ua Laoghaire, Peadar, An tAthair	1922	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2759
2760	Sgéalaidheachta as an mBíobla Naomhtha 2	Ua Laoghaire, Peadar, An tAthair	1923	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2760
415	Sgéalta Gearra an Iarthair(Western Folk Reports)	Bailithe agus in eagar ag Domhnall Ó Fotharta agus	1911	O'Brien Patrick	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=415
447	Sgéalta Gearra an Iarthair 2	In eagar ag Micheál Ó Tiománaidhe	1906	Gill, M. H. & Son.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=447
2996	Sgéalta Goiride Geimhridh	Mac Meanman, Seaghán	1915	Preas Dhún Dealgan	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2996
2365	Sgéalta Rómánsuíochta	Anaithnid	1859	(B.Á.C.: O.S., 1952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2365
4118	Sgéaltan X Rachreann	In eagar ag Aoidhmín Mac Gréagóir	1910	Gill, M. H. & a Mhac Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4118
417	Sgéuluidhe Fíor na Seachtmhaine	In eagar ag Dubhglas De hÍde	1909	Gill agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=417
3139	Sgeuluidheacht Chúige Mumhan	Ua Laoghaire, Pádraig	1895	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3139
1920	Sgiathlúireach an Choxaigh	Mac Cruitín, Aodh Buidhe	1714	(B.Á.C.: NUI, 1946)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1920
2581	Sgiathlúireach Shíle Róisde	Ó Donnchadha, Séafradh	1656	(Tráchtas neamhfhoilsithe, 1998)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2581
2761	Sgothbhualadh	Ua Laoghaire, Peadar, An tAthair	1904	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2761
2368	Siabhradh Mhic na Míchomhairle	Anaithnid	1766	(B.Á.C.: O.S., 1955)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2368
391	Siamsa an Gheimhridh - Nó Cois an Teallaigh in Iar-Chonnachta	Bailithe ag Domhnall Ó Fotharta	1892	O'Brien Patrick	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=391
4119	Siamsán na Beanna Fada	In eagar ag Aoidhmín Mac Gréagóir	1907	Gill, M. H. & Son Ltd.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4119
2552	Sídh-Cheól I		1924	(B.Á.C.: Brún agus Ó Nóláin Teor, 1924)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2552
2553	Sídh-Cheól II	Anaithnid	1760	(B.Á.C.: Brún agus Ó Nóláin Teor, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2553
425	Sidheog na Rann	Bailithe ag Colm Ó Gaora	1911	Clódhanna Teo.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=425
2379	Silva Gadelica I		1780	(Londain: Williams and Norgate, l892)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2379
2160	Síoghra Dubh	Anaithnid	1702	(B.Á.C.: Connradh na Gaedhilge, 1909)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2160
2646	Síol Éabha	Ó Conaire, Pádraic	1922	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2646
3391	Síol na Saoirse	Ó hUiginn, Brian	1910	Gill, M.H. agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3391
4140	Six Hundred Gaelic Proverbs Collected in Ulster	Anaithnid	1858	(Béal Feirste: Ulster Archaeological Society, 1858)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4140
4141	Six Hundred Gaelic Proverbs Collected in Ulster	Anaithnid	1861	(Béal Feirste: Ulster Archaeological Society, 1861-62)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4141
2393	Sixteen Irish Sermons	Gallagher, James	1752	(B.Á.C.: Ignatius Kelly, 1752)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2393
1973	Slán chum Pádraic Sáirséal		1844	(B.Á.C.: NUI, 1971-1972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1973
2899	Sliabh na mBan bhFionn agus Cúán Fithise	Ua Laoghaire, Peadar, An tAthair	1914	Muintir na Leabhar Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2899
1995	Sliocht as Lámhscríbhinn		1730	(B.Á.C.: NUI, 1977-1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1995
2594	Sliocht de Scríbhinnibh Mhíchíl Bhreathnaigh	Mac Domhnaill, Tomás	1913	Mac Guill, M.H. agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2594
2151	Smaointe ar Pháis ár Slánathóra	Paodhar, Muiris	1836	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2151
2152	Smaointe ar Pháis ár Slánathóra - 2	Paodhar, Muiris	1836	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2152
3136	Smóilín na Rann	In eagar ag Fionán Mac Coluim	1908	Clódhanna Teo.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3136
2477	Smuain go Maith air	Ó Caomhánach, Eoghan	1820	(B.Á.C.: Seon Coyne, 1820)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2477
2154	Sochar Mór an Chrábhaidh	Paodhar, Muiris	1836	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2154
2156	Sochar na Faoisdine	Paodhar, Muiris	1836	(B.Á.C.: Browne and Nolan Limited, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2156
2653	Solus an Ghrádha	Ó Conaire, Pádhraic Óg	1924	Muinntir Dollard	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2653
3984	Some Irish Bardic Poems - A Poet Boasts of his Skill	Ó'n Cháinte, Fear Feasa	1601	(B.Á.C.: Íosánaigh na hÉireann, 1951)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3984
3982	Some Irish Bardic Poems - Appeal to Owen Roe O'Neill	Anaithnid	1642	(B.Á.C.: Íosánaigh na hÉireann, 1949)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3982
507	Some Irish Items Relating to the MacDonnells of Antrim		1644	(B.Á.C.: I.A.B., 1984)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=507
2150	Sonas na bPeacach agus Mí-ádh na bhFíoraen	Paodhar, Muiris	1834	(B.Á,C.: Browne and Nolan Limited, 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2150
2351	Stair an Bhíobla I	Ua Ceallaigh, Uáitéar	1726	(B.Á.C.: O.S., 1941)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2351
2352	Stair an Bhíobla II	Ua Ceallaigh, Uáitéar	1726	(B.Á.C.: O.S., 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2352
2353	Stair an Bhíobla III	Ua Ceallaigh, Uáitéar	1726	(B.Á.C.: O.S., 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2353
2354	Stair an Bhíobla IV	Ua Ceallaigh, Uáitéar	1726	(B.Á.C.: O.S., 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2354
2471	Stair Éamuinn Uí Chleire	Ó Neachtain, Seán	1700	(B.Á.C.: Mac an Ghuill, 1918)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2471
2342	Stair Fhír-Cheart ar Éirinn	Ó Murchadha, Uilliam	1772	(B.Á.C.: 0.S., 1941)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2342
2671	Stair na hÉireann - III	Breathnach, Micheál 1881-1908	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2671
2596	Stair na hÉireann 1	Breathnach, Micheál 1881-1908	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2596
2670	Stair na hÉireann II	Breathnach, Micheál 1881-1908	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2670
2644	STAIR-CHEACHTA 1.	Ó Neachtain, Eoghan	1925	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2644
1911	Standish H. O'Grady		1853	(B.Á.C.: NUI, 1943	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1911
2551	Statuta Synodalia		1813	(B.Á.C.: Roman Catholic College, Maynooth, 1813)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2551
2480	Stiúratheoir an Pheacuig	Din, Pádraig	1824	(Corcaigh: Cló Ollscoile Chorcaighe, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2480
3555	Suantraidh agus Goltraidhe	Mac Piarais, Pádraig	1914	Irish Review	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3555
3879	Súil Uí Dhubhda le hÁrd na Ríogh	Ua Ruaidhrí, Seaghán / Laoide, Seosamh	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3879
2515	Suim bhunudhasach an Teaguisg Chriosdaidhe	Dowley, John	1663	(Lobháin: Coláisti na mBráthar Mionúr, 1663)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2515
2019	Syntax of the Particle Dar	Anaithnid	1615	(B.Á.C.: NUI, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2019
2048	A Tract on MacMahon's Prerogatives	Anaithnid	1687	(Páras: J.Vendryes, 1936)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2048
485	A Tract on the O'Rourkes	Anaithnid	1714	(B.Á.C.: I.A.B., 1950)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=485
2457	An tAithríoch Ríoga		1706	(B.Á.C. Fáisceán na gCeithre Máistrí, 1952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2457
2233	An tAthair Diarmuid Ó Séagha cct	Ó Séagha, An t-Athair Diarmuid cct	1820	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2233
2210	An tAthair Diarmuid Ó Séagha do chan	Ó Coileáin, Seán	1817	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2210
2229	An tAthair Diarmuid Ó Séagha do chan	Ó Séagha, An t-Athair Diarmuid do chan	1822	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2229
2087	An tAthair Eóghan Ó Caoimh		1680	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2087
2227	An tAthair Séan Ó Connaill cct.	Ó Conaill, Seán	1791	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2227
158	An Teagasc Críostaighe	Ua Cathain, Uilliam	1920	Brún agus Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=158
2338	An Teagasg Críosdaidhe	Ó hEodhasa, Bonabhentura	1611	(B.Á.C.: I.A.B., 1976)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2338
2392	An Teagasg Criosduidhe do reir ceasda agus freagartha	Ó Duinnshléibhe, A.	1742	(Páras: Seumus Guerin, 1742)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2392
2577	An Teagasg Criostaighe do réir Chomhairle Ard-Easpoig Tuama		1862	(B.Á.C.: M.H. Guill agus a Mhac Teór., 1862)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2577
2856	An Tobar Draoidheachta	Ua Duinnín, Pádraig, An tAthair	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2856
2634	An Troid agus an t-Uaigneas	Ó Beirn, Liam, An tAthair	1926	Mac Ghuill, M.H. agus a Mhac, Teó	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2634
2830	Tadhg Gabha	Ua Dubhghaill, Séamus	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2830
2481	Tadhg Gaedhlach	Ó Súilleabháin, Tadhg Gaedhlach	1795	(B.Á.C.: O.S., 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2481
2238	Tadhg na Súil mBeag cct.	Tadhg na súil mbeag cct	1820	(Má Nuad: Cuallacht Chuilm Cille, 1931)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2238
1974	Tadhg O'Daly and Sir George Carew		1618	(B.Á.C.: NUI, 1971-1972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1974
2874	Tadhg Saor	Ó Laoghaire, Peadar, An tAthair	1905	Irish Book Co.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2874
2754	Táin Bó Cuailnge 'na Dhráma	Ua Laoghaire, Peadar, An tAthair	1915	Brún & Nuallán	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2754
2727	Táin Bó Geanainn	Anaithnid	1774	(B.Á.C.: Ollsgoil na hÉireann, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2727
2224	Taréis gach Eoluis	Anaithnid	1818	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2224
2231	Taréis gach Eoluis	Ó hAllmhuráin, Tomás	1844	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2231
416	Targaireacht Bhriain Ruaidh Uí Chearbháin agus Stair-Sheanchas le Cois(Red Brian Carabine's prophecy and other interesting historical matter)	Bailithe ag Micheál Ó Tiománaidhe	1906	Gill, M.H. / Gaelic League	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=416
3243	Teacht agus Imtheacht an Ghiolla Dheacair agus Tóruigheacht Chonáin agus a Chuideachtan	Laoide, Seosamh	1913	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3243
2378	Teagasc ar an Sean-Tiomna	Paodhar, Muiris	1864	(B.Á.C.: An Clóchomhar Tta, l974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2378
3030	Teagasg na Máthara	Craig, J. P.	1921	Craig, D. G. & Co.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3030
2560	Teagusg Créesdéegh Chun Aos Óg no Leanvh do Heagusg	O'Céiliochuir, Muirertach Bán	1792	(Corcaigh: Thomás do Wheéte agus Sheúmas O'Haly, 1792)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2560
3875	Teanga Thíoramhuil na h-Eireann	Ruiséal, Tomás O Néill	1899	Sealy, Bryers & Walker	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3875
2746	Teoiní agus Tighthe Lóistín agus Dhá Scéal Eile	Tóibín, Nioclás 1890-1966	1923	Comhlucht Oideachais na hÉireann, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2746
2196	Thall is i bhFus		1822	(B.Á.C.: Cuallacht Chuilm Cille, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2196
2446	The Battle of Gabhra		1853	(B.Á.C.: John O'Daly, The Ossianic Soc., 1854)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2446
3894	The Book of Clanranald	Mac Muirigh, Cathal	1618	(Inverness: Northern Counties Newspaper, Printing and Publishing Co., 1894)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3894
2568	The Bull 'Ineffabilis'	Bourke, Ulick J.	1868	(B.Á.C.: John Mullany, 1868)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2568
2484	The Catechismus of Theobald Stapleton	Galldubh, Tiobóid	1639	(B.Á.C.: O.S., 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2484
3893	The Edinburgh MSS	Mac Muireadhaigh, Niall Mór	1600	(Inverness: Northern Counties Newspaper, Printing and Publishing Co., 1892)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3893
481	The First Battle of Magh Tuireadh	Anaithnid	1600	(B.Á.C.: I.A.B., 1950)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=481
2039	The Flight of the Earls	Mac Marcuis, Ainnrias	1607	(B.Á.C.: School of Irish Learning, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2039
2350	The Flight of the Earls	Ó Cianáin, Tadhg	1607	(B.Á.C.: Record Society of Maynooth, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2350
2545	The Genealogies, Tribes and Customs of Hy-Fiachrach	Mac Firbhisigh, Dubhaltach	1645	(B.Á.C.: Irish Archaeological Society, l844)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2545
2571	The Irishman's Treasure: An Traibhlearuidhe	Anaithnid	1836	(B.Á.C.: P.Dixon Hardy, c1836)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2571
2569	The Irishman's Treasure: Beatha ar dTiarna Iosa Criost		1836	(B.Á.C.: P.Dixon Hardy, 1836)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2569
2570	The Irishman's Treasure: Cuntas ar chSeaghan Cnill	Anaithnid	1836	(B.Á.C.: P.Dixon Hardy, c1836)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2570
2572	The Irishman's Treasure: Gaduighe a' fághail bháis	Anaithnid	1836	(B.Á.C.: P.Dixon Hardy, c1836)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2572
2078	The Legend of Dún Briste, Co. Mayo	Anaithnid	1838	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2078
326	The O Clery Book of Genealogies	Ó Cléirigh, Cúchoigríche	1664	(B.Á.C.: Coimisiún Láimhscríbhinní na hÉireann, 1951)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=326
1935	The Penitential Psalms in irish Verse		1650	(B.Á.C.: NUI, 1956-1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1935
1996	The Poetic Tradition of Cearbhall Ó Dálaigh		1679	(B.Á.C.: NUI, 1980-1981)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1996
2523	The Poets and Poetry of Munster		1860	(B.Á.C.: John O'Daly, 1860)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2523
1927	The River Shannon Poetically Described by Micheal Brennan	Ó Braonáin, Micheál	1794	(B.Á.C.: NUI, 1948-1952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1927
492	The Romance of Mis and Dubh Ruis	Anaithnid	1769	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=492
